Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,"Return on equity %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Gross margin %, Annual","Operating margin %, Annual",Price to book ratio,Price to sales ratio,"Price to earning to growth, Trailing 12 months",Price to cash flow ratio,Enterprise value,Enterprise value - Currency,"Enterprise value to revenue ratio, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share reported, Annual","Earnings per share reported, Annual - Currency","Price to earning to growth, Trailing 12 months","Earnings per share diluted growth %, Annual YoY","Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Quarterly QoQ","Earnings per share diluted growth %, TTM YoY","Earnings per share estimate, Annual","Earnings per share estimate, Annual - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency","Earnings per share estimate, Semi-annual","Earnings per share estimate, Semi-annual - Currency","Total revenue, Annual","Total revenue, Annual - Currency","Net income, Annual","Net income, Annual - Currency","EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Revenue growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Quarterly QoQ","Net income growth %, Annual YoY","Free cash flow, Annual","Free cash flow, Annual - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Total debt, Quarterly","Total debt, Quarterly - Currency","Debt to equity ratio, Quarterly","Debt to EBITDA ratio, Annual","Interest coverage, Trailing 12 months","Current ratio, Quarterly","Quick ratio, Quarterly","Dividend yield %, Trailing 12 months",Price to earnings ratio,"Net income, Trailing 12 months","Net income, Trailing 12 months - Currency","Cash & equivalents, Annual","Cash & equivalents, Annual - Currency",Total common shares outstanding,Free float %
PGINVIT,Powergrid Infrastructure Invesment Trust,89.16,INR,-0.22381378692927803,915825,0.2206678550311042,81008128784,INR,14.8597,INR,81.65670346328285,13.4801168276792,Utilities,Neutral,,,,74.7813055421546,68.5304221973592,1.0612561173095085,6.4212538317252745,0.07332324987700807,,85085818784,INR,6.748263581775858,7.244620231270472,14.8597,INR,14.8597,INR,,,0.07332324987700807,26.86174391201887,177.77174404923522,46.41255605381166,81.65670346328285,,,,,,,12664930000,INR,11756840000,INR,11744690000,INR,0.09127995839846745,-1.0432423647660363,1.0667637032213584,26.86110262865134,11964470000,INR,,,10676690000,INR,0.139651560743391,0.9047457051954663,12.115459053215986,37.5036404311572,36.2455155582672,13.4801168276792,6.000121132997301,13522350000,INR,4264970000.0000005,INR,909999200,77.8961
WEWORK,WeWork India Management Limited,609.05,INR,0.7276937071032792,18818,0.17974235464585941,80447455812.5,INR,,,,0,Finance,Strong buy,,,,,,40.66783251570324,,,,127955675812.5,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47943070000,INR,23.886023037525703,,,0.30700040045106,0.306657068943915,0,,,,,,134023249.99999999,
RCF,Rashtriya Chemicals & Fertilizers Ltd.,145.31,INR,-0.6359409190372037,288948,0.16221462701577422,80243033967,INR,5.6639,INR,59.24593021621165,0.907528360261258,Process industries,Neutral,6.54821468051599,2.46947534219348,5.28426583508295,-115.506004981429,-132.665516671399,1.6287703775640159,0.4745622003136384,0.4335102187369707,,96504233967,INR,0.5706534610062692,13.230088420684645,5.6639,INR,5.6639,INR,,,0.4335102187369707,7.620913432104821,33.42649524874231,93.55361848773565,59.24593021621165,10.9,INR,,,,,70782900000,INR,2424500000,INR,7294300000,INR,9.474796154464805,23.38281781814452,57.02282693186335,7.621626420454546,13406500000,INR,,,27780600000,INR,0.564432958271873,,2.0775136775320675,1.24062279523336,0.847949627424639,0.907528360261258,25.6554670809866,3124700000,INR,10357400000,INR,551688000,24.9607
TEJASNET,Tejas Networks Ltd.,451.25,INR,0.3558323140220222,143807,0.17626688105298033,79993988709,INR,-23.0251,INR,-188.28101036746213,0.554569653948536,Electronic technology,Neutral,-11.5637785860055,-4.0517482886332,-10.4876622556988,11.1086273619272,5.17258508615062,2.432229200990743,1.6601236793802037,,,118835388709,INR,2.4411341876607424,,-23.0251,INR,-22.8051,INR,,,,595.2397907479938,-208.9320634920635,-56.112829845313925,-188.28101036746213,62.7,INR,,,,,84549600000,INR,4465300000,INR,-597100000,INR,265.3323654464378,-90.13920065080823,29.626695712446775,609.0028580501746,-10242000000,INR,,,42962200000,INR,1.29356682183053,4.309602418630538,-1.6076566441671778,1.27385098380318,0.869064647981598,0.554569653948536,,-4071300000,INR,3380000000,INR,177449000,97.8215
RATEGAIN,RateGain Travel Technologies Ltd.,706,INR,2.067370247216995,203870,1.0525891876626037,79925552540,INR,17.6899,INR,10.769567939887294,0,Technology services,Buy,12.405506195166,10.788112463048,12.3086034250912,48.9362571632905,18.4977755486825,4.585881577597825,7.242814753358647,3.556982958061696,,73470332540,INR,6.634662867277543,32.60131901845936,17.6899,INR,17.7494,INR,17.7,INR,3.556982958061696,37.95960319561461,-1.5981735159817416,8.163726252917396,10.769567939887294,17.684114,INR,4.3,INR,8.899999999999999,INR,10766700000,INR,2089290000,INR,2253600000,INR,12.501057959460038,6.419606145855876,8.113881611490758,43.69949034685302,1784770000,INR,,,149450000,INR,0.00822612401219085,0.06855851545546196,156.73026315789474,7.42181876274515,7.42181876274515,0,39.90977902645012,2092909999.9999998,INR,3473570000,INR,118102036,51.6204
IMFA,Indian Metals & Ferro Alloys Ltd.,1484.2,INR,-0.5361211633829246,46224,0.18323159746130052,79641653630,INR,61.2391,INR,-23.699863445168752,1.01619131495156,Non-energy minerals,Strong buy,13.6528826585953,10.2761475565342,13.5443354499133,29.5260909584386,18.6621352654725,3.190055383849293,3.0982220164711185,,,73748053630,INR,2.8689489305832194,15.94552510918919,61.2391,INR,61.2391,INR,,,,10.230816825852491,-22.02869029329007,5.623403272669874,-23.699863445168752,,,,,,,25422600000,INR,3787200000,INR,4625000000,INR,-7.689123535776791,3.8631633714880333,12.019515540730117,10.230811770527112,4516400000,INR,,,4353200000,INR,0.173416299506824,0.7348953310262665,13.162820929476762,2.51850981006871,1.6869660631711,1.01619131495156,24.236149780124137,3304100000,INR,87900000,INR,53954100,26.557
ALKYLAMINE,Alkyl Amines Chemicals Limited,1621.9,INR,1.6164400726771622,13656,0.46667874144371047,79626173625,INR,35.57,INR,8.247108947048085,0.642302010405292,Process industries,Neutral,13.2233804698162,10.4930875576037,13.2112008006788,22.4070498779838,14.0214540788482,5.746982665790652,5.142624799534355,5.310386151935743,,77987273625,INR,5.024338104549057,27.284495548053037,35.57,INR,35.6201,INR,36.35,INR,5.310386151935743,24.982552882813803,-9.600862998921238,-13.160621761658026,8.247108947048085,43.1,INR,,,,,15657349000,INR,1861144000,INR,2858300000,INR,9.145692065298299,-6.141386873629144,-3.9750450028357953,25.015466192347713,2196406000,INR,,,15700000,INR,0.00108789046259597,0.019005812757803133,129.0421686746988,3.1749769909588,2.35341887282768,0.642302010405292,45.59741355074501,1821600000,INR,500058000,INR,51144000,27.2011
CAMPUS,Campus Activewear Ltd.,261,INR,-0.3626646306547008,15505,0.04716513363505229,79544824445,INR,4.0456,INR,27.116194306541836,0.384098329172268,Consumer non-durables,Buy,16.6500753336203,9.03621934570092,13.5482458540857,37.5282492969064,10.7598433105665,10.0455204484074,4.824517962421001,2.3759978939968462,,83253624445,INR,5.044481876707929,32.93390737173148,4.0456,INR,4.0524,INR,4,INR,2.3759978939968462,35.49279420804589,40.26473099914604,-8.749999999999993,27.116194306541836,5.614547,INR,1.8,INR,,,15929600000,INR,1211800000,INR,2527900000,INR,9.989021535742152,15.998079750367546,12.625629970577096,35.48747763864043,1815200000,INR,,,3810100000,INR,0.48004888558505204,0.9407833448094293,7.7693014705882355,1.7602647268364,0.826971390003375,0.384098329172268,64.51453430887878,1237700000,INR,174400000,INR,305530330,27.800599999999996
RELIGARE,Religare Enterprises Limited,247.29,INR,0.21072253515418476,95750,0.11454846907616051,79513420454,INR,3.1376,INR,-51.127725856697815,0,Finance,Neutral,3.92338594913741,0.922555020160682,3.57368727333744,78.8904342736204,3.7212158218796,2.8147749676822764,1.0610118879907138,,,82869669454,INR,1.0816478549076713,54.48775874983398,3.1376,INR,3.1775,INR,,,,-46.496653393205115,-25.324675324675333,270.1319600901191,-51.127725856697815,,,,,,,73673851000,INR,1251933000,INR,1520886000,INR,17.905972317502474,5.495403138081642,11.070649157282855,-46.24827669708038,19199578000,INR,,,3185230000,INR,0.109615496261315,1.096840582856289,,0.728958638990219,0.726807503408909,0,78.81501784803672,1050826000,INR,3049162000,INR,330755000,56.6608
SAPPHIRE,Sapphire Foods India Ltd.,256,INR,-0.40848084030344733,450071,0.48745948361490143,79381577301,INR,-0.0238,INR,-104.31159420289855,0,Consumer services,Buy,-0.0576139401032983,-0.0258753697967217,-0.0312392898084279,34.3337159560618,3.98318588247051,5.908699059108917,2.6606691546571426,,,91827777301,INR,3.0741004799904124,20.16008529241942,-0.0238,INR,-0.0238,INR,1,INR,,-63.57543261028516,-297.4,-609.6428571428571,-104.31159420289855,0.192918,INR,0.145,INR,-0.04500000000000001,INR,28818640000,INR,192530000,INR,4554930000,INR,11.085353579934926,6.718442080388446,-4.427106129027275,-63.542199246340594,2506460000,INR,,,13797280000,INR,0.990883510889658,2.699289334163349,0.6881454050142596,0.713940417113672,0.516604411357302,0,,-7930000.00000001,INR,582690000,INR,321382900,73.3242
IRBINVIT,IRB InvIT Fund,62.5,INR,0.49847242321917073,103779,0.10601590376466326,79177248000,INR,6.319,INR,3.298894919244091,12.1398510844934,Finance,Neutral,,,,69.9024773627931,58.8884707063104,0.9656934691155005,3.232952886206558,2.964158057777527,,107046048000,INR,9.648273251349275,11.66507181830367,6.319,INR,6.319,INR,,,2.964158057777527,-4.692629646341282,-3.0342200149670027,-16.926036020283266,3.298894919244091,6.3,INR,,,,,10840560000,INR,3555840000,INR,9176630000,INR,2.068945517488714,3.759773431492718,-4.4236399656375465,-4.69282960852078,,,,,65677619999.99999,INR,1.7481330258196999,3.5826529388894306,2.2573011060013712,8.08316670518373,8.08316670518373,12.1398510844934,9.890805507200506,3668150000,INR,348080000,INR,1281600000,91.30340000000001
WABAG,VA Tech Wabag Limited,1317.5,INR,1.0895419320187252,69133,0.22676951599454437,79148659498,INR,50.898,INR,22.099132078549534,0.314836678473042,Industrial services,Strong buy,14.931356781577,6.31892521059796,13.7831615637842,13.9860352155434,12.7504553734062,3.5439530880137724,2.247256554571938,1.130243744559559,,73626659498,INR,2.0823785812710356,17.279197253696314,50.898,INR,51.4356,INR,47.55,INR,1.130243744559559,18.514823405483714,21.25111706881144,30.0862895493768,22.099132078549534,60.1,INR,,,,,32940000000,INR,2953000000,INR,4261000000,INR,15.319983195630865,19.163215764672284,13.692098092643052,20.236156351791532,3413000000,INR,,,2404000000,INR,0.10346460081773201,0.8492603897628551,5.240648379052369,1.77359641985354,1.75524816924329,0.314836678473042,25.88510354041416,3203000000,INR,7838000000,INR,62297300,71.2963
ALOKINDS,Alok Industries Limited,16.1,INR,0.43668122270742527,749540,0.10501150651737101,79145935036,INR,-1.3723,INR,25.515631784628745,0,Process industries,Neutral,,-10.0831855408244,-15.3860222932489,-5.24714494795141,-10.1606627510098,,2.147334619552352,,,337616135036,INR,9.148497047366138,,-1.3723,INR,-1.3723,INR,,,,3.5883905013192567,38.05645008524342,5.354558610709106,25.515631784628745,,,,,,,36417900000,INR,-8164300000,INR,-399400000,INR,-32.97808319515323,6.258609398640562,0.9222619009319135,3.5887201530431603,-2509800000,INR,,,260065100000,INR,,,-0.5189258108215794,0.743403135722308,0.304581519035383,0,,-6814000000,INR,715100000,INR,4965240000,24.9349
GMRP&UI,GMR Power and Urban Infra Ltd,111.23,INR,-0.07187135028299191,227796,0.15052315976258948,78810689026,INR,11.4412,INR,-54.45146444680656,0,Industrial services,Strong buy,83.5411618698658,5.52613583670582,8.72423576059339,24.9390934303598,17.4572858887588,5.645820326577434,1.1574615422356187,,,185461389026,INR,2.7242925137014176,12.359148942156471,11.4412,INR,11.4412,INR,-4.25,INR,,,242.36639118457296,,-54.45146444680656,5.5,INR,,,,,62883200000,INR,14175300000,INR,15006000000,INR,47.01370234513264,30.825263766440237,9.821953956747247,,18886000000,INR,,,115886100000,INR,8.22867672119973,6.04493362479893,0.531860513119392,1.44211833024743,1.34476519104528,0,9.721882320036359,8178600000,INR,8949400000,INR,714836200,12.308299999999987
PRICOLLTD,Pricol Ltd.,655.05,INR,-0.9151414309484296,102950,0.16537783333030778,78503871332,INR,15.6121,INR,14.52454133992562,0.310510790249961,Producer manufacturing,Strong buy,18.3748048707581,9.86835190964813,17.7817582945313,13.2642713898137,8.58428061490014,7.0454620254920854,2.3733827309954068,2.8384812003820645,,78596971332,INR,2.3778586367864607,21.1210244607549,15.6121,INR,15.6121,INR,13.7,INR,2.8384812003820645,18.787705429581862,41.97787933692096,28.253859683408244,14.52454133992562,19.95,INR,,,,,26887553000,INR,1670299000,INR,3721267000,INR,18.546212518252553,50.54198163521193,12.455339696413247,18.788221447036694,844819000,INR,,,1195000000,INR,0.105454513364926,0.42056908683165206,12.809447073739634,1.25669533670308,0.775436165008968,0.310510790249961,41.957840393028484,1902828000,INR,1012239000,INR,121882000,60.360899999999994
ETHOSLTD,Ethos Ltd.,2942.8,INR,-1.1454869159192418,2007,0.1502830442986788,78108387882,INR,37.1616,INR,2.793790592947471,0,Retail trade,Strong buy,8.00758551688526,5.53801363123806,6.84726242143656,17.3517256058134,11.1028516400771,5.490868697297932,5.509677822941949,28.1964097720804,,75054960882,INR,5.319439461125724,37.59044443542935,37.1616,INR,37.1616,INR,38.735576,INR,28.1964097720804,12.452459385146303,4.729528239995225,13.011803168964223,2.793790592947471,58.1,INR,,,,,12516271000,INR,962879000,INR,1996650000,INR,25.288988771783078,29.03051560714185,10.705334403640585,15.599210513046463,-780000000,INR,,,3138350000,INR,0.218843183641672,1.4295284335151761,5.571140521156218,5.9204469703686,3.42385791110767,0,79.18927064496685,945728000,INR,246395000,INR,26757692,44.644600000000004
KTKBANK,Karnataka Bank Ltd.,207.2,INR,0.8272506082725006,591191,0.2207165249938949,77953630915,INR,30.31,INR,-18.1695464362851,2.42541838467136,Finance,Strong buy,9.51313838094571,0.977780783710178,8.23638981947806,,15.9633701572622,0.6222812361604744,0.7523118224272115,,,16358530914.999992,INR,0.15783460530568721,,30.31,INR,30.3693,INR,33.7,INR,,-15.225436906910847,-5.067567567567579,9.196891191709843,-18.1695464362851,28.1,INR,,,,,102810051000,INR,12728492000,INR,,,8.081579822443741,0.7400011980591442,-3.7054568358368485,-2.584226984672074,9549968000,INR,,,13085500000,INR,0.103944992680042,,,,,2.42541838467136,6.836027713625866,11478900000,INR,,,378140000,93.856
MANORAMA,Manorama Industries Ltd.,1331.2,INR,-0.2995805871779509,19582,0.29133117907152506,77925601601,INR,28.5755,INR,188.10013509971165,0.0459734886215616,Consumer non-durables,Strong buy,36.3040228814302,18.8465146136219,33.1898946191135,31.6465466389479,21.1806960191553,14.12652107888758,7.378724992430368,0.24252773235478065,,81016953601,INR,7.680274111440777,29.14062972348092,28.5755,INR,28.6221,INR,,,0.24252773235478065,172.98917246713071,107.37441860465115,13.593630573248408,188.10013509971165,34,INR,,,,,7682892000,INR,1097896000,INR,2780206000,INR,68.37495611407142,65.44618010957105,11.65892133608334,173.7301383490365,-1201848000,INR,,,3763053000,INR,0.668799698289031,2.6089358065161767,6.209243956495574,1.77554893985296,0.478078486378215,0.0459734886215616,46.585361585974,1706944000,INR,983494000,INR,59708500,28.2513
LOTUSDEV,Sri Lotus Developers and Realty Limited,158.23,INR,-0.677923545289067,68890,0.08914810438959624,77853688596,INR,,,,0,Finance,Strong buy,,,,61.168022872625,52.7302735476851,4.425090596479727,,,,69128678596,INR,,,,,,,,,,100.3346306332521,,60.776302349336056,,,,,,,,5477290000,INR,2274120000,INR,,,20.987597053333776,,187.2044097981017,89.75826706607812,-131560000,INR,,,1392150000,INR,0.0796628655399096,0.4261596691038459,,6.20228317021506,3.97024536212839,0,,,,3481800000,INR,488723720,14.9249
VOLTAMP,Voltamp Transformers Limited,7790,INR,-0.7896077432501274,7567,0.3276112133347765,77698976100,INR,324.8226,INR,-4.281851475100277,1.30209181049356,Producer manufacturing,Buy,21.462886190116,18.7397393570372,21.4547037431835,21.7261977542178,18.6177157911341,4.7919809968857106,3.8598183438544247,,,77309427100,INR,3.837693553406411,20.256581891985583,324.8226,INR,324.8226,INR,322.05,INR,,5.873386205384683,4.10322511704323,-0.8781870048672292,-4.281851475100277,328.825,INR,72.7,INR,168.60000000000002,INR,19342303000,INR,3254132000,INR,3816509000,INR,19.675976584167515,21.32556849694953,13.925647940502866,5.8733924018262575,1900660000,INR,,,13457000,INR,0.000818217907170421,0.005699779467077585,219.2061400894188,3.09935688396112,1.48319906125373,1.30209181049356,23.982321427142075,3286269000,INR,387502000,INR,10117100,61.9644
INOXGREEN,Inox Green Energy Services Ltd.,208.52,INR,-0.8699786070834248,113447,0.07600518765034786,77194763870,INR,1.6242,INR,66.14157119476269,0,Utilities,Neutral,3.05776857028247,2.35839635314068,3.05339640914092,15.2269859680167,5.76439751455757,3.789006212647344,27.976955467552834,1.9270735507447991,,75586563870,INR,27.832154013550333,242.49779874879692,1.6242,INR,1.6242,INR,,,1.9270735507447991,-34.07639614536166,334.64837049742704,26.594504579517057,66.14157119476269,,,,,,,2355476000,INR,198047000,INR,311700000,INR,5.03560678691668,55.61797752808989,52.79359430604982,-29.02584208055447,415050000,INR,,,951900000,INR,0.0471284285572829,2.7090428598165825,-1.2691717791411041,4.77466808530323,4.34093537493639,0,128.38320403891146,595900000,INR,63105000,INR,373372500,37.65219999999999
SWANDEF,Swan Defence and Heavy Industries Ltd,1457.6,INR,4.999279642702771,1157,0.2665038927534897,76818475363,INR,-24.067,INR,81.44138308618841,0,Producer manufacturing,Neutral,-41.1188584400843,-4.45006791451546,-4.89459197578762,-1406.61160549285,-2400.10519432519,31.34777361126524,151.21812964611368,,,102640475363,INR,222.8408062592271,,-24.067,INR,-24.067,INR,,,,-125.01376086671618,63.425211747242194,36.284352499746475,81.44138308618841,,,,,,,70346000,INR,-1810395000,INR,-849200000,INR,,4021.875,9321.42857142857,-50.1220200854265,-2877184000,INR,,,26145200000,INR,10.6732527759634,,-15.255741127348644,5.73642711438883,0.362976620116115,0,,-1267900000,INR,283754000,INR,52682200,5.0912
CSBBANK,CSB Bank Ltd.,461.7,INR,0.5663254192986202,229145,0.5891636265091621,76151604819,INR,35.7954,INR,12.279920327472905,0,Finance,Buy,14.0481528149467,1.38794273361691,8.00553297061351,,17.4939578452775,1.7041162546115778,1.4563214879373576,1.001672882232674,,85130604819,INR,1.623043987916387,,35.7954,INR,35.7954,INR,34.2,INR,1.001672882232674,4.75904812916062,15.87321489022907,35.18569986688706,12.279920327472905,38.31,INR,,,,,45717962000,INR,5937977000,INR,,,30.443775983813754,37.03428770096689,13.433671683584178,4.759150053861725,5757079000,INR,,,43265000000,INR,0.920475119620279,,,,,0,12.898305368846275,6210000000,INR,,,173486000,49.298
DBL,Dilip Buildcon Ltd.,473.7,INR,-0.6501677852349041,22505,0.03916575633765633,75918589590,INR,44.8352,INR,40.24147638411011,0.213972397560715,Industrial services,Neutral,13.4137031604005,3.53693518331992,5.85518838143939,15.3258842614948,11.3062800517454,1.3331716003209517,0.7403037089984843,0.2584475373386508,,175805410590,INR,1.7181889941321644,8.258144595285863,44.8352,INR,44.8352,INR,7.8,INR,0.2584475373386508,206.0118064120764,-30.55450234020997,-20.73640523571353,40.24147638411011,10.4,INR,,,,,106744216000,INR,6408263000,INR,21288730000,INR,-10.807747995532608,-21.754752302304457,-26.502307525858292,230.26359189176375,-52525076000,INR,,,103749460000,INR,1.79747433357881,6.135192350709005,1.2445457230494001,1.52012770417725,1.00026852763123,0.213972397560715,10.565359360502462,6965683000,INR,11583431000,INR,162445000,23.929699999999997
SHARDACROP,Sharda Cropchem Ltd.,871.45,INR,-0.18898178902760018,36348,0.2172076140985358,75834831350,INR,50.0785,INR,107.47435493760666,1.07072749985129,Distribution services,Buy,18.1843991629506,10.3447613845818,18.1699296700644,22.2845988610137,9.99334725719029,2.9386577740893984,1.6216126876461598,0.15601558865252857,,68053923350,INR,1.456702758133878,9.19443471537333,50.0785,INR,50.0785,INR,33.7,INR,0.15601558865252857,854.6733071111238,75.23294898523594,-47.9520782519683,107.47435493760666,58.035,INR,,,,,43167158000,INR,3043783000,INR,7401643000,INR,36.57255490478507,19.59379341024165,-5.656079834722191,854.6697153037188,6083955000,INR,,,39572000,INR,0.0014790720389040901,0.016675063164942116,252.98601875532822,1.78098073397333,1.0799005051918,1.07072749985129,17.401679363399463,4518111000,INR,1277849000,INR,90220500,25.179000000000002
DODLA,Dodla Dairy Ltd.,1242.4,INR,-0.671570195075141,2804,0.06726043268319713,74375137089,INR,43.1088,INR,19.68017767906718,0.405564342782983,Consumer non-durables,Strong buy,18.440035636961,14.4708746007956,17.9442737104446,18.2715355780074,8.38985340309914,4.895134817544725,1.9383665087889228,1.4529894038551416,,69238127089,INR,1.8047051606736706,19.51595709107411,43.1088,INR,43.1088,INR,43.1,INR,1.4529894038551416,55.92174724605512,3.2703984819734475,4.443655484762424,19.68017767906718,44.6,INR,,,,,37200650000,INR,2599300000,INR,3547770000,INR,19.02436917386693,2.1250533769303406,1.1874469889737065,55.8931484502447,4181279999.9999995,INR,,,553330000,INR,0.036138480006374304,0.10972172662912226,83.91448358928034,2.55002664468062,2.03083074427475,0.405564342782983,28.820101696173403,2600660000,INR,897450000,INR,60327800,35.31700000000001
